INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201704,430227,LAMINATE FLOORING PER SQ M,2,2,101.524,99.504,99.504,0.32,0.7,0.24
201704,640303,FOREIGN HOLIDAYS-INSURANCE,2,0,95.37,95.019,95.019,0.28,0.8,0.21
201704,520245,ANTIHISTAMINE ALLERGY TABLETS,1,1,97.6,97.249,97.6,0.91,0.3,0.78
201704,212910,CANNED SOUP-390-425G,1,1,115.552,116.126,115.552,0.36,0.66,0.24
201704,620302,TAXI FARES,2,0,100.023,100.023,100.023,1.8,1.19,1.5
201704,212940,PROTEIN POWDER 900G-2KG,1,1,95.858,98.033,95.858,0.12,0.22,0.08
201704,430419,STAINLESS STEEL CUTLERY SET,2,1,100.792,99.442,99.442,0.3,0.2,0.2
201704,510117,MEN'S FORMAL RDY-MADE TROUSERS,2,1,114.088,108.627,108.627,0.55,0.24,0.44
201704,520131,GENT'S WATCH- ANALOGUE FACE,2,1,104.387,103.065,103.065,1.8,0.54,1.4
201704,212717,APPLES-DESSERT-PER KG,1,1,103.519,104.03,103.519,0.81,0.77,0.63
201704,410115,PRIVATE RENTED PROPERTY,2,0,100.433,100.252,100.252,41.18,51.24,32.48
201704,220214,STAFF RESTAURANT MAIN COURSE,1,1,101.811,101.591,101.811,1.6,0.45,1.4
201704,420101,COAL-HOUSEHOLD BEST QUAL 50KG,1,1,100.766,100.769,100.766,0.69,0.69,0.69
201704,630225,MUSIC DOWNLOADS,1,0,111.473,114.977,114.977,0.68,0.34,0.68
201704,630365,CRAFT KIT FOR CHILD 5 YRS+,2,1,102.91,102.218,102.218,1.26,0.36,0.96
201704,220325,VENDING MACHINE - SOFT DRINK,1,1,101.046,101.062,101.046,0.88,0.32,0.7
201704,510120,MEN'S JUMPER OR SWEATSHIRT,2,1,105.501,101.105,101.105,1.1,0.48,0.88
201704,212533,VEGETABLE STIR FRY FRESH PACK,1,1,100.99,101.448,100.99,0.39,0.42,0.3
201704,510257,WOMENS BLOUSE / SHIRT 2,2,1,114.812,108.592,108.592,0.55,0.45,0.44
201704,420103,SMOKELESS FUEL 50KG,1,1,100.17,100.158,100.17,0.31,0.31,0.31
201704,630518,CUT FLOWERS-CARNATIONS-STEM,1,1,101.796,101.765,101.796,1.85,1.74,1.48
201704,220323,KEBAB- TAKEAWAY,1,1,100.458,100.53,100.458,1.76,1.28,1.4
201704,440113,WINDOW-CLEAN 3-BED SEMI,2,1,100.653,100.627,100.627,0.96,0.9,0.72
201704,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,105.159,105.342,105.159,0.9,0.96,0.72
201704,440116,WASHING MACHINE REPAIR,2,1,100.661,100.603,100.603,0.5,0.15,0.5
201704,210808,BACON-BACK-PER KG,1,1,100.868,100.691,100.868,1.6,0.76,1.28
201704,210114,CHILLED GARLIC BREAD,1,1,101.644,100.552,101.644,0.75,0.88,0.6
201704,510340,GIRLS FASHION TOP 12-13 YEARS,2,1,103.441,98.915,98.915,1.1,0.5,0.88
201704,430235,FLOOR RUG STATE SIZE & MATERIA,2,2,98.342,96.055,96.055,0.92,1.5,0.69
201704,610110,CARAVANS,1,0,100.448,100.597,100.597,7.8,1.84,6.76
201704,212518,FRESH VEG-CARROTS-PER KG,1,1,100.199,98.607,100.199,0.39,0.42,0.3
201704,212807,CANNED FRUIT-400-450G,1,1,100.215,100.289,100.215,0.36,0.32,0.28
201704,212729,BLUEBERRIES PUNNET PER KG,1,1,102.91,104.469,102.91,0.54,0.49,0.42
201704,520324,RESIDENTIAL HOME,2,1,100.824,100.783,100.783,3.52,0.14,2.86
201704,440105,DRIVING LESSON 1 HOUR,1,1,100.797,100.793,100.797,0.7,0.9,0.55
201704,430216,DUVET COVER,2,1,100.095,98.546,98.546,1.19,0.5,1.02
201704,430361,WASHING MACH NO DRYER MAX 1800,2,1,104.718,103.961,103.961,1.47,0.96,1.26
201704,310429,GIN BOTTLE 70CL-1LTR,1,1,95.889,97.05,95.889,0.6,0.56,0.5
201704,630407,SUNDAY NEWSPAPERS,1,0,100,100,100,0.44,0.42,0.33
201704,630359,DIGITAL DEVELOPMENT PER PRINT,2,2,107.97,106.983,106.983,0.88,0.36,0.72
201704,510208,WOMEN'S FORMAL JACKET,2,1,123.562,111.409,111.409,1.1,0.75,0.88
201704,630507,HOUSEPLANT,1,1,100.243,99.618,100.243,0.4,0.36,0.32
201704,610102,2-YEAR-OLD SECOND-HAND CAR,1,0,100.435,100.435,100.435,9,12.42,7
201704,430518,REFUSE SACK FROM PACK OF 10-20,1,1,98.478,98.266,98.478,0.3,0.44,0.24
201704,212015,FIZZY ENERGY DRINK 250-500ML,1,1,95.608,95.11,95.608,1.17,0.96,0.91
201704,520109,LADIES HAND/SHLDER BAG,2,1,103.037,101.293,101.293,1.65,0.72,1.32
201704,510118,MEN'S CASUAL TROUSERS,2,1,104.833,102.319,102.319,1.1,0.56,0.88
201704,212224,"SWEETS, NOT CHOC, 150-250G BAG",1,1,102.417,102.265,102.417,0.78,1.21,0.6
201704,212939,CHILLED PIZZA EACH 300-600G,1,1,105.323,104.637,105.323,0.9,1.32,0.72
201704,310427,RUM WHITE EG BACARDI 70CL BOTT,1,1,103.65,103.767,103.65,0.6,0.56,0.5
201704,640305,FOREIGN HOLIDAYS-SELF CATERING,2,0,100.965,100.837,100.837,10.15,12,8.12
201704,640124,TV LICENCE,1,0,101.031,101.031,101.031,4.18,6.84,3.42
201704,430413,GAS FIRE,2,2,101.281,101.204,101.204,0.63,0.2,0.54
201704,610212,CAR BATTERY,2,1,102.024,101.747,101.747,0.95,0.64,0.76
201704,510219,WOMEN'S CASUAL OUTER JACKET,2,1,110.437,101.46,101.46,1.65,1.05,1.32
201704,430357,SMART PHONE HANDSETS,2,0,96.288,95.418,95.418,0.24,0.78,0.2
201704,520139,DAILY DISPOSABLE SOFT LENSES,2,1,100.574,100.546,100.546,1.75,1.17,1.4
201704,510533,WOMENS SHOE,2,1,108.653,105.199,105.199,1.54,0.8,1.26
201704,430409,SCISSORS - HOUSEHOLD,2,1,101.069,100.736,100.736,0.84,0.6,0.56
201704,440208,HOUSE CONTENTS INSURANCE,2,0,100.743,100.12,100.12,1.5,3.3,1.5
201704,430617,ANIMAL CAGE (E.G FOR GERBIL),2,1,91.731,90.922,90.922,0.4,0.72,0.35
201704,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,89.241,90.385,89.241,0.76,0.52,0.76
201704,520325,NURSING HOME,2,1,100.776,100.749,100.749,3.2,0.14,2.4
201704,220111,BURGER IN BUN-EAT IN,1,1,101.586,101.411,101.586,4.4,4.93,3.5
201704,430234,CARPET TUFTED MIN 80% WOOL FIB,2,2,99.059,98.58,98.58,0.92,1.5,0.69
201704,510245,WOMENS DRESS -CASUAL/FORMAL,2,1,121.786,112.288,112.288,1.65,0.9,1.32
201704,640309,FOREIGN HOLIDAYS-COACH HOLIDAY,2,0,101.763,101.719,101.719,0.7,0.8,0.56
201704,430513,DRYCELL BATTERY-PACK OF 4,1,1,101.738,101.458,101.738,0.85,0.55,0.68
201704,520323,FULL LEG WAX (BOTH LEGS),2,1,99.785,99.734,99.734,0.64,0.56,0.48
201704,212730,FRUIT FRESH SNACKING 150-350G,1,1,101.089,101.044,101.089,0.18,0.21,0.14
201704,630438,EBOOKS,1,2,123.43,109.281,109.281,0.27,0.3,0.27
201704,310220,SPEC'Y BEER BOTT 500ML 4-5.5,1,1,100.164,100.022,100.164,0.25,0.2,0.2
201704,520251,COUGH LIQUID BOTTLE 150-200MLS,1,1,103.272,103.455,103.272,0.84,0.3,0.72
201704,210319,DOUGHNUT-EACH,1,1,102.168,102.056,102.168,0.75,0.84,0.6
201704,440104,DRY CLEANING-MAN'S SUIT,1,1,100.414,100.411,100.414,0.83,0.45,0.83
201704,212534,SWEET POTATO PER KG,1,1,100.451,100.673,100.451,0.26,0.42,0.2
201704,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,100.024,100.333,100.024,0.6,0.68,0.48
201704,212222,CHOCOLATE 10,1,1,101.108,101.054,101.108,1.69,1.32,1.3
201704,510131,MENS CASUAL SHIRT,2,1,107.481,102.421,102.421,0.55,0.4,0.44
201704,520327,NHS DENTAL CHARGES,1,0,104.515,104.515,104.515,1.5,1.54,1
201704,440251,OPEN UNIVERSITY FEES,1,0,100,100,100,0,0,0
201704,520246,LIP GLOSS,2,1,99.129,98.611,98.611,0.96,0.6,0.76
201704,510501,MENS SHOE FORMAL STYLE,2,1,102.766,100.24,100.24,0.44,0.4,0.36
201704,212202,MINTS,1,1,101.025,101.066,101.025,0.13,0.11,0.1
201704,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,99.384,99.604,99.384,0.72,0.48,0.54
201704,510535,CANVAS FASHION ADULT SHOE/TRAI,2,1,113.962,108.607,108.607,0.66,0.64,0.54
201704,220305,TEA -TAKE-AWAY,1,1,101.35,101.223,101.35,0.88,0.32,0.7
201704,440257,HOUSEHLD SERVICES MAINT POLICY,2,0,100.978,100.745,100.745,0.5,1.1,0.5
201704,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,100.836,100.769,100.836,0.6,0.54,0.48
201704,630505,GARDEN SPADE,2,1,102.921,100.261,100.261,0.5,0.6,0.4
201704,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,1,99.352,99.473,99.352,0.99,0.8,0.77
201704,210215,CEREAL BAR,1,1,117.504,118.935,117.504,0.45,0.3,0.36
201704,640211,HISTORIC MONUMENTS - ADMISSION,1,0,107.154,107.154,107.154,0.66,0.16,0.54
201704,620313,ROAD TOLLS,1,0,100,100,100,0.7,0.68,0.55
201704,510344,GIRLS TROUSERS NOT DENIM 5-13,2,1,110.539,106.12,106.12,1.1,0.5,0.88
201704,430211,DUVET-DOUBLE TOG 10-13.5,2,1,102.033,100.923,100.923,1.12,0.5,0.96
201704,210802,BACON-GAMMON-PER KG,1,1,100.947,101.385,100.947,0.6,0.24,0.48
201704,320125,CIGARETTES 21,1,1,107.934,107.943,107.934,4.6,4.6,3.6
201704,310421,RED WINE- EUROPEAN 75CL,1,1,96.639,96.813,96.639,1.08,1.12,0.84
201704,310109,LAGER - PINT 3.4-4.2%,1,1,101.521,101.538,101.521,5.28,5.13,4.2
201704,430127,CHEST OF DRAWERS,2,1,107.327,106.326,106.326,0.9,1.3,0.75
201704,510433,MENS BASE LAYER TOP LONG/SHORT,2,1,102.423,97.866,97.866,0.55,0.25,0.44
201704,510330,BABYGRO OR SLEEPSUIT,2,1,102.36,100.459,100.459,0.55,0.45,0.44
201704,213001,COFFEE: GROUND: FILTER FINE,1,1,100.712,100.591,100.712,0.27,0.3,0.27
201704,410629,WALLPAPER PER ROLL,1,1,101.633,102.308,101.633,0.13,0.48,0.13
201704,220321,TAKEAWAY COFFEE LATTE,1,1,101.757,101.709,101.757,0.88,0.32,0.7
201704,212709,ORANGES-CLASS 1-EACH,1,1,103.836,103.989,103.836,0.27,0.28,0.21
201704,510534,WALKING/HIKING BOOT,2,1,106.272,104.235,104.235,0.88,0.88,0.72
201704,220125,FRUIT JUICE BOTTLE 250-350ML,1,1,101.267,101.242,101.267,0.88,1.16,0.7
201704,440131,WATCH BATTERY REPLACEMENT,2,1,100.638,100.476,100.476,0.63,0.15,0.49
201704,211509,HARD REGIONAL CHEESE PER KG,1,1,101.534,102.108,101.534,0.24,0.24,0.18
201704,630408,NATIONAL DAILY NEWSPAPERS,1,0,100.792,100.792,100.792,1.44,1.38,1.08
201704,440231,PASSPORT FEES,1,0,100,100,100,0.24,0.22,0.2
201704,630234,COMPUTER SOFTWARE,2,0,97.474,96.69,96.69,1.12,0.22,0.8
201704,211207,"CANNED FISH, TUNA, 130G-200G",1,1,104.132,104.147,104.132,0.92,0.96,0.69
201704,440126,WEEKLY NANNY FEES,2,1,100.401,100.272,100.272,5.28,2.4,3.96
201704,640403,YOUTH HOSTEL ASSOCIATION,1,0,101.967,101.967,101.967,0.9,0.11,0.72
201704,420404,BUTANE GAS,1,0,100.433,100.511,100.511,0.3,0.4,0.24
201704,410108,RSL RENTS,1,2,99.197,99.197,99.197,17.04,21,13.44
201704,630232,INTERNET BLU-RAY DISC,1,0,106.706,107.758,107.758,0.12,0.06,0.12
201704,310419,WHITE WINE- EUROPEAN 75CL,1,1,99.552,99.301,99.552,1.26,1.4,0.98
201704,630435,BOOK - FICTION - HARD COVER,2,2,115.12,109.734,109.734,0.3,0.18,0.3
201704,220320,TAKEAWAY SOFT DRINK,1,1,100.555,100.577,100.555,0.88,0.32,0.7
201704,520248,CONDITIONER FOR HAIR,1,1,98.88,99.009,98.88,0.48,0.3,0.38
201704,310302,VODKA (PER NIP) SPECIFY ML,1,1,101.885,101.886,101.885,3.52,4.94,2.8
201704,410625,SCREWDRIVER,2,1,101.64,101.343,101.343,0.4,0.3,0.32
201704,320115,CIGARETTES 15,1,1,101.498,101.464,101.498,7.13,7,5.58
201704,520136,PHOTO FRAME,2,1,104.048,102.643,102.643,0.9,0.63,0.72
201704,440202,ESTATE AGENT FEES (PERCENTAGE),1,0,97.1,97.1,97.1,0,2.2,0
201704,210212,BASMATI RICE 500G-1KG,1,1,104.325,103.556,104.325,0.3,0.45,0.24
201704,640407,CPI ACCOMODATION SERVICE PROXY,1,0,100.65,100.65,100.65,16.2,0,12.96
201704,430351,ELECTRIC HAIR STYLING APP,2,1,97.876,94.05,94.05,0.72,0.3,0.57
201704,220326,TAKEAWAY CHICKEN & CHIPS,1,1,100.92,100.946,100.92,1.76,1.28,1.4
201704,410112,IMPUTED RENTS - WALES,1,0,100.092,100.092,100.092,0,0,5.22
201704,520123,EARRINGS- FASHION,2,1,108.952,104.97,104.97,0.63,0.18,0.49
201704,220316,PIZZA TAKEAWAY OR DELIVERED,1,1,101.839,102.032,101.839,1.76,1.28,1.4
201704,510432,LADY'S SCARF,2,1,104.805,99.053,99.053,1.65,0.55,1.32
201704,510236,WOMEN'S TROUSERS-FORMAL,2,1,107.1,102.559,102.559,2.2,1.2,1.76
201704,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,102.486,102.322,102.486,1,1.48,0.8
201704,520330,SELF PAY OPERATIONS,1,0,100.084,100.084,100.084,1.6,0.42,1.2
201704,630333,COMPUTER GAMES CONSOLE,1,0,105.442,105.442,105.442,2.73,0.54,2.08
201704,310217,LAGER 12-24 BOTTLE (250-300ML),1,1,96.298,95.841,96.298,1,0.8,0.8
201704,610232,CAR SERVICE- MAIN DEALER,2,1,100.8,100.603,100.603,2.25,0.96,1.8
201704,610409,VEHICLE EXCISE DUTY,1,0,111.814,111.814,111.814,7,6,5.5
201704,630425,BOOK-NON-FICTION-HARD-COVER,2,2,102.263,97.161,97.161,0.66,0.36,0.66
201704,640304,FOREIGN HOLIDAYS-LATE BOOKING,2,0,103.147,102.864,102.864,5.6,6.8,4.48
201704,211027,H K LIVER PER KG STATE TYPE,1,1,101.324,100.934,101.324,0.2,0.06,0.16
201704,220303,SANDWICH-TAKE-AWAY (COLD),1,1,101.711,101.444,101.711,3.52,2.56,2.8
201704,212718,PEARS-DESSERT-PER KG,1,1,106.172,108.585,106.172,0.27,0.28,0.21
201704,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,101.02,101.262,101.02,0.75,0.84,0.6
201704,520209,TOOTHPASTE (SPECIFY SIZE),1,1,97.033,96.921,97.033,1.68,0.9,1.33
201704,430515,PACKET OF ENVELOPES,1,1,101.227,101.332,101.227,0.52,0.44,0.39
201704,211024,CONTINENTAL SLICED DELI MEAT,1,1,99.388,99.663,99.388,1,0.42,0.8
201704,510132,MEN'S T-SHIRT SHORT SLEEVED,2,1,116.96,110.441,110.441,0.55,0.48,0.44
201704,510104,MENS JACKET/COAT,2,1,103.872,98.291,98.291,1.1,0.64,0.88
201704,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,100.21,100.075,100.21,0.8,1.32,0.64
201704,510402,MEN'S PANTS/BOXER SHORTS,2,1,106.882,104.706,104.706,0.55,0.45,0.44
201704,430139,KITCH WALL UNIT WIDTH 800-1000,2,1,100.717,100.001,100.001,1.44,2.34,1.2
201704,430509,HOUSEHOLD CLEANER CREAM/LIQUID,1,1,99.142,98.72,99.142,1.05,1.1,0.84
201704,520226,SHAMPOO-250-400ML,1,1,97.893,98.753,97.893,0.72,0.3,0.57
201704,640229,GOLF GREEN FEES,1,0,126.848,127.484,127.484,0.5,0.48,0.4
201704,220310,POTATO CRISPS-INDIVIDUAL PACK,1,1,100.958,100.974,100.958,0.88,0.96,0.7
201704,620303,SELF-DRIVE VAN HIRE,2,1,99.224,98.887,98.887,1.68,0.17,1.32
201704,510405,WOMEN'S NIGHTDRESS/PYJAMAS,2,1,105.284,101.497,101.497,1.1,0.45,0.88
201704,212211,CHOCOLATE 4,1,1,100.699,100.414,100.699,1.17,1.65,0.9
201704,212603,"BAKED BEANS, 400-420G TIN",1,1,106.856,104.923,106.856,0.39,0.54,0.3
201704,430529,BLEACH 750ML,1,1,101.76,101.904,101.76,1.05,1.1,0.84
201704,440239,UK UNIVERSITY TUITION FEES,2,0,100,100,100,9.9,4.62,7.65
201704,220210,SECONDARY SCHOOL- CAFETERIA,1,1,100,100,100,0.96,0.6,0.84
201704,520227,PAIN KILLER TABLETS-16-24 PACK,1,1,98.823,98.906,98.823,1.26,0.45,1.08
201704,520306,PRIVATE HEALTH CARE 2,1,0,102.873,102.873,102.873,0.42,0.7,0.42
201704,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,97.375,97.59,97.375,0.16,0.18,0.12
201704,520331,BASIC MANICURE,2,1,100.654,100.52,100.52,0.8,0.7,0.6
201704,440230,UNI (INTL STUDENT) TUITION,1,0,100,100,100,3.74,0,2.89
201704,310219,STOUT - 4 CAN PACK,1,1,101.66,101.553,101.66,0.15,0.1,0.12
201704,430625,WILD BIRD SEED PACK 500G-2KG,1,1,97.552,99.374,97.552,0.24,0.24,0.21
201704,630353,CHILD'S TRIKE FOR UNDER 5'S,2,1,103.73,103.061,103.061,0.63,0.18,0.48
201704,410509,ELECTRICIAN-DAYTIME RATE/HOUR,2,1,99.8,99.675,99.675,0.22,1.98,0.22
201704,610113,NEW CARS,1,0,100.43,100.43,100.43,27,18.4,21
201704,310215,LAGER 4 BOTTLES- PREMIUM,1,1,102.113,102.07,102.113,2,1.6,1.6
201704,630224,INTERNET DVDS,1,0,91.424,90.11,90.11,0.56,0.26,0.56
201704,510206,WOMENS BLOUSE/SHIRT 1,2,1,127.986,115.7,115.7,0.55,0.45,0.44
201704,630426,BOOK-NON-FICTION-PAPER-BACK,1,2,100.339,98.986,100.339,0.75,0.48,0.75
201704,220107,PUB -HOT MEAL,1,1,101.476,101.531,101.476,5.28,4.93,4.2
201704,410611,DOOR HANDLE-PACK FOR ONE DOOR,2,1,100.947,100.422,100.422,1.65,0.96,1.32
201704,211101,FRESH WHITE FISH FILLETS KG,1,1,102.916,103.294,102.916,0.56,0.58,0.42
201704,520318,SLIMMING CLUBS,1,0,100,100,100,1.2,1.12,0.9
201704,630146,BLU-RAY PLAYER,2,1,103.436,102.831,102.831,0.08,0.06,0.06
201704,510516,MEN'S TRAINING SHOE-SPORTSWEAR,2,1,102.965,101.485,101.485,1.1,1.04,0.9
201704,430358,ELECTRIC HEATER -SEASONAL,2,1,93.189,92.106,92.106,0.77,0.3,0.66
201704,212217,CHEWING/BUBBLE GUM-SINGLE PK,1,1,102.374,102.475,102.374,0.13,0.33,0.1
201704,410405,SCOTTISH SEWERAGE CHARGE,1,0,101.581,101.581,101.581,0.6,0.65,0.5
